campaign,rowname,name,biosample,site_id,database,study_group,latitude,longitude,sample_name,Read_count_post_fastp,sequencing_technology,sample_type,cc_score,location1,location2,location3,location4,site_name,geotype1,geotype2,geotype3,tectonics1,tectonics2,tectonics3,tectonics4,magma_fo2,aersub1,aersub2,macrostrat_ID,macrostrat,macrostrat_type,macrostrat_siplified_type,mindat_id,locality_name,mindat_lat,mindat_long,distance_to_mindat_km,mineral_list_csv,Altitude,Temp,Salinity,pH,eh,toc,tn,dic,doc,ch4,h2,o2,rc_ra,f_aq,cl_aq,so4,h2s,br_aq,no_3,no2,nh4,po4_3,Na_aq,K_aq,Mg_aq,Ca_aq,Si_aq,Li_aq,Be_aq,B_aq,Al_aq,P_aq,Ti_aq,V_aq,Cr_aq,Mn_aq,Fe_aq,Co_aq,Ni_aq,Cu_aq,Zn_aq,Ga_aq,As_aq,Se_aq,Rb_aq,Sr_aq,Zr_aq,Nb_aq,Mo_aq,Pd_aq,Ag_aq,Cd_aq,Sn_aq,Sb_aq,Cs_aq,Ba_aq,La_aq,Ce_aq,Pr_aq,Nd_aq,W_aq,Tl_aq,Pb_aq,Yh_aq,U_aq,cd,cu,co,fe,mn,mo,ni,v,zn,ag,al,ba,be,ce,cr,cs,ga,eu,gd,hf,la,li,pb,rb,sc,sn,sr,th,ti,tl,u,w,y,zr,database_solid,database_soli_id,material,rock_type,sample_name.1,lat_d,long_d,major_sum,sio2_d,tio2_d,al2o3_d,fe2o3_d,feo_d,FEOt_d,mno_d,mgo_d,cao_d,na2o_d,k2o_d,bao_d,p2o5_d,cu_d,co_d,mo_d,ni_d,v_d,zn_d,ba_d,be_d,ce_d,cr_d,dy_d,er_d,eu_d,ga_d,gd_d,hr_d,ho_d,la_d,li_d,lu_d,nb_d,nd_d,pb_d,pr_d,rb_d,sc_d,sm_d,sn_d,sr_d,ta_d,tb_d,th_d,ti_d,tl_d,u_d,w_d,y_d,yb_d,zr_d,si_o2,ti_o2,al2_o3,fe_ot,fe_o,fe2_o3,mn_o,mg_o,ca_o,na2_o,k2_o,p2_o5,DPM,SfA,CT,SedThic_Oc,SedThic_On,DistCoast,ConShelf,Time_rift,DSub,DMOR,DOT,DHS,DV,DMUSGS,DEQ,HF,PV,elv,SR,slab_name,DCS,SDepth,SDip,ConvR,ConvObl,ConvAge,Water_type,iron_proteins
NCBI,SAMN08290442,SAMN08290442,SAMN08290442,NA,SRA,47,-14.51,-13.58,SMAR8,54901128,Illumina HiSeq 2500,NA,1.793232982,Atlantic_Ocean,MAR,South-mid_Atlantic_Ridge,SMAR,SMAR-8,vent,deep_vent,deep_vent,plate margin,divergent,oceanic divergent,NA,mild_reduced,subaerial,subaerial_saltwater,NA,basalt,igneous,basalt,58,Green Mountain,-7.95,-14.333056,712.811831,"Aegirine,Dalyite,Quartz,Vlasovite",-2785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7175,NA,NA,NA,NA,NA,NA,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MORB,MARR189,whole_rock,BASALT,MARR189,-15014,-13415,98.86,49.8,1.63,15.77,NA,NA,8.66,0.19,7.2,10.64,3.29,0.62,NA,1.06,76,41.1,0.36,105,265,86.4,92.8,NA,24.69,249,5.33,3.23,1.38,16.7,4.49,NA,1.15,11.02,5.7,0.44,16.02,14.74,0.84,3.25,9.02,36.7,1.09,1.25,243,1.33,0.84,1158,1.62,0.03,338,0.29,30.7,2.96,135.6,47.96333335,1.738333335,15.28833335,3.680833335,6975,10.28705064,0.173166665,7475,10.05333335,2.664166665,0.836666665,0.364916665,2125.857474,0.3243091485,7.420803241,36.66896473,0,2185.239391,NA,NA,4663.420426,7.458741132,38.37198214,721.8857524,730.754868,2166.423077,81.95248688,113.4655719,2.611828986,-2791.035352,19.60890566,NA,NA,NA,NA,NA,NA,NA,,
NCBI,SAMN08290443,SAMN08290443,SAMN08290443,NA,SRA,53,47.56,-129.06,JDF1,54679674,Illumina HiSeq 2500,rock,0.4318775499,Pacific_Ocean,JDFR,Main_Endeavor_Field,Main_Endeavor_Field,MilliQ-S10 chimney JDF1,vent,deep_vent,deep_vent,plate margin,divergent,oceanic divergent,NA,mild_reduced,subaerial,subaerial_saltwater,NA,basalt,igneous,basalt,249876,Endeavor Segment,47.9163889,-129.09972,25.3694426,"Anhydrite,Baryte,Chalcopyrite,Marcasite,Pyrite,Quartz,Sphalerite,Wurtzite",-2182,NA,NA,NA,NA,0.37,NA,NA,NA,NA,0.25,NA,NA,NA,2197.9,NA,19,7.99,NA,NA,NA,NA,1195428,89907,60.7625,92.1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00258543,0.69894,6,21.72176,4.83384,0.00374205,0.105642,NA,1.189916,0.00036675,0.037772,0.7964966,0.000632642,NA,NA,0.0031896,NA,NA,NA,NA,NA,0.21514,0.203056,0.170934,NA,NA,1.13906,NA,NA,NA,0.00011901,NA,NA,NA,MORB,JUAN8,whole_rock,BASALT,JUAN10,47025,-129184,99.56,50.33,1.87,14.05,NA,NA,11.8,0.2,6.95,11.47,2.57,0.15,NA,0.17,66,44.8,0.55,77,385,93,22.8,0.67,12.78,206,6.74,4.38,1.39,17.6,5.23,3.01,1.46,4.4,6.2,0.64,4.06,11.19,0.52,2.13,2.24,43.4,3.96,NA,96,0.3,0.99,287,NA,NA,0.11,NA,38.3,4.27,105.9,47.96333335,1.738333335,15.28833335,3.680833335,6975,10.28705064,0.173166665,7475,10.05333335,2.664166665,0.836666665,0.364916665,2641.483063,0.1082531392,10.75704577,63.89119324,0,274.8994754,NA,NA,181.6846053,5.700621907,20.83613173,187.6862313,43.48283731,286.8658085,41.75810466,144.0494387,3.451937516,-2582.743808,30.89930953,NA,NA,NA,NA,NA,NA,NA,,
NCBI,SAMN08290444,SAMN08290444,SAMN08290444,NA,SRA,53,47.56,-129.06,JDF2,57145250,Illumina HiSeq 2500,rock,0.653903846,Pacific_Ocean,JDFR,Main_Endeavor_Field,Main_Endeavor_Field,MilliQ-S10 chimney JDF2,vent,deep_vent,deep_vent,plate margin,divergent,oceanic divergent,NA,mild_reduced,subaerial,subaerial_saltwater,954279,mafic,igneous,basalt,249876,Endeavor Segment,47.9163889,-129.09972,25.3694426,"Anhydrite,Baryte,Chalcopyrite,Marcasite,Pyrite,Quartz,Sphalerite,Wurtzite",-2182,NA,NA,NA,NA,0.35,NA,NA,NA,NA,0.25,NA,NA,NA,2197.9,NA,19,7.99,NA,NA,NA,NA,1195428,89907,60.7625,92.1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00258543,0.69894,6,21.72176,4.83384,0.00374205,0.105642,NA,1.189916,0.00036675,0.037772,0.7964966,0.000632642,NA,NA,0.0031896,NA,NA,NA,NA,NA,0.21514,0.203056,0.170934,NA,NA,1.13906,NA,NA,NA,0.00011901,NA,NA,NA,MORB,JUAN8,whole_rock,BASALT,JUAN10,47025,-129184,99.56,50.33,1.87,14.05,NA,NA,11.8,0.2,6.95,11.47,2.57,0.15,NA,0.17,66,44.8,0.55,77,385,93,22.8,0.67,12.78,206,6.74,4.38,1.39,17.6,5.23,3.01,1.46,4.4,6.2,0.64,4.06,11.19,0.52,2.13,2.24,43.4,3.96,NA,96,0.3,0.99,287,NA,NA,0.11,NA,38.3,4.27,105.9,47.96333335,1.738333335,15.28833335,3.680833335,6975,10.28705064,0.173166665,7475,10.05333335,2.664166665,0.836666665,0.364916665,2641.483063,0.1082531392,10.75704577,63.89119324,0,274.8994754,NA,NA,181.6846053,5.700621907,20.83613173,187.6862313,43.48283731,286.8658085,41.75810466,144.0494387,3.451937516,-2582.743808,30.89930953,NA,NA,NA,NA,NA,NA,NA,,
NCBI,SAMN08290445,SAMN08290445,SAMN08290445,NA,SRA,53,47.56,-129.06,JDF3,45012198,Illumina HiSeq 2500,rock,0.6765340359,Pacific_Ocean,JDFR,Main_Endeavor_Field,Main_Endeavor_Field,MilliQ-S10 chimney JDF3,vent,deep_vent,deep_vent,plate margin,divergent,oceanic divergent,NA,mild_reduced,subaerial,subaerial_saltwater,NA,basalt,igneous,basalt,249876,Endeavor Segment,47.9163889,-129.09972,25.3694426,"Anhydrite,Baryte,Chalcopyrite,Marcasite,Pyrite,Quartz,Sphalerite,Wurtzite",-2182,NA,NA,NA,NA,0.35,NA,NA,NA,NA,0.25,NA,NA,NA,2197.9,NA,19,7.99,NA,NA,NA,NA,1195428,89907,60.7625,92.1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00258543,0.69894,6,21.72176,4.83384,0.00374205,0.105642,NA,1.189916,0.00036675,0.037772,0.7964966,0.000632642,NA,NA,0.0031896,NA,NA,NA,NA,NA,0.21514,0.203056,0.170934,NA,NA,1.13906,NA,NA,NA,0.00011901,NA,NA,NA,MORB,JUAN8,whole_rock,BASALT,JUAN10,47025,-129184,99.56,50.33,1.87,14.05,NA,NA,11.8,0.2,6.95,11.47,2.57,0.15,NA,0.17,66,44.8,0.55,77,385,93,22.8,0.67,12.78,206,6.74,4.38,1.39,17.6,5.23,3.01,1.46,4.4,6.2,0.64,4.06,11.19,0.52,2.13,2.24,43.4,3.96,NA,96,0.3,0.99,287,NA,NA,0.11,NA,38.3,4.27,105.9,47.96333335,1.738333335,15.28833335,3.680833335,6975,10.28705064,0.173166665,7475,10.05333335,2.664166665,0.836666665,0.364916665,2641.483063,0.1082531392,10.75704577,63.89119324,0,274.8994754,NA,NA,181.6846053,5.700621907,20.83613173,187.6862313,43.48283731,286.8658085,41.75810466,144.0494387,3.451937516,-2582.743808,30.89930953,NA,NA,NA,NA,NA,NA,NA,,
NCBI,SAMN10130912,SAMN10130912,SAMN10130912,NA,SRA,38,34.32,139.22,Jinata Pool 2,103796006,Illumina HiSeq 3000,sediment,0.1069369818,Asia,Japan,Japan,Jinata Onsen,JP2,spring,hot_spring,hot_spring,plate margin,convergent,oceanic-continental subduction,NA,oxidized,intertidal,intertidal_saltwater,NA,non-alkaline felsic volcanics,igneous,felsic,222702,Niijima Island,34.35,139.25,4.1846555,"Albite,Cummingtonite,Quartz",0,54,NA,6.5,NA,NA,NA,2.09,0.76,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.43184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EarthChem,UJ-10B,whole_rock,"IGNEOUS, VOLCANIC, MAFIC, BASALT",UJ-10B,34.45,139.3,98.71549775,50792,742,15482,10.60501411,NA,9.542497749,154,9912,9966,1682,315,NA,128,NA,NA,NA,102.2393093,239.320509,NA,109.5252438,427,14.95,NA,3183,1772,0.98,15.17475485,3037,NA,652,6128,8.85,274,1591,10.02,2.27,NA,5.12,NA,2684,NA,481.8099727,0.1074,491,684,NA,25,184,NA,16.8,1813,54.9,71.0227778,0.305875,14405,1.08777778,1415,2.393793324,0.04922222,0.65127778,1.79277778,3.77888889,4.32888889,0.24788889,89.67881697,NA,21.46505401,1026.940935,0,46.41985634,1,NA,70.11450683,928.763525,1385.627487,1292.788922,9.542899124,139.2273677,6.215583585,88.89834081,3.781571638,-50.028096,NA,izu,2.882903099,-125.0746536,42.21412277,1.740597248,58.12046051,123.0453568,,
NCBI,SAMN10130913,SAMN10130913,SAMN10130913,NA,SRA,38,34.32,139.22,Jinata Pool 1L,82664852,Illumina HiSeq 3000,sediment,0.3129258538,Asia,Japan,Japan,Jinata Onsen,JP1L,spring,hot_spring,hot_spring,plate margin,convergent,oceanic-continental subduction,NA,oxidized,intertidal,intertidal_saltwater,NA,non-alkaline felsic volcanics,igneous,felsic,222702,Niijima Island,34.35,139.25,4.1846555,"Albite,Cummingtonite,Quartz",0,59.5,NA,5.8,NA,NA,NA,5.51,1.31,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EarthChem,UJ-10B,whole_rock,"IGNEOUS, VOLCANIC, MAFIC, BASALT",UJ-10B,34.45,139.3,98.71549775,50792,742,15482,10.60501411,NA,9.542497749,154,9912,9966,1682,315,NA,128,NA,NA,NA,102.2393093,239.320509,NA,109.5252438,427,14.95,NA,3183,1772,0.98,15.17475485,3037,NA,652,6128,8.85,274,1591,10.02,2.27,NA,5.12,NA,2684,NA,481.8099727,0.1074,491,684,NA,25,184,NA,16.8,1813,54.9,71.0227778,0.305875,14405,1.08777778,1415,2.393793324,0.04922222,0.65127778,1.79277778,3.77888889,4.32888889,0.24788889,89.67881697,NA,21.46505401,1026.940935,0,46.41985634,1,NA,70.11450683,928.763525,1385.627487,1292.788922,9.542899124,139.2273677,6.215583585,88.89834081,3.781571638,-50.028096,NA,izu,2.882903099,-125.0746536,42.21412277,1.740597248,58.12046051,123.0453568,,
NCBI,SAMN10130914,SAMN10130914,SAMN10130914,NA,SRA,38,34.32,139.22,Jinata Pool 1,161478969,Illumina HiSeq 3000,sediment,0.9595746476,Asia,Japan,Japan,Jinata Onsen,JP1,spring,hot_spring,hot_spring,plate margin,convergent,oceanic-continental subduction,NA,oxidized,intertidal,intertidal_saltwater,NA,non-alkaline felsic volcanics,igneous,felsic,222702,Niijima Island,34.35,139.25,4.1846555,"Albite,Cummingtonite,Quartz",0,59.5,NA,5.8,NA,NA,NA,5.51,1.31,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EarthChem,UJ-10B,whole_rock,"IGNEOUS, VOLCANIC, MAFIC, BASALT",UJ-10B,34.45,139.3,98.71549775,50792,742,15482,10.60501411,NA,9.542497749,154,9912,9966,1682,315,NA,128,NA,NA,NA,102.2393093,239.320509,NA,109.5252438,427,14.95,NA,3183,1772,0.98,15.17475485,3037,NA,652,6128,8.85,274,1591,10.02,2.27,NA,5.12,NA,2684,NA,481.8099727,0.1074,491,684,NA,25,184,NA,16.8,1813,54.9,71.0227778,0.305875,14405,1.08777778,1415,2.393793324,0.04922222,0.65127778,1.79277778,3.77888889,4.32888889,0.24788889,89.67881697,NA,21.46505401,1026.940935,0,46.41985634,1,NA,70.11450683,928.763525,1385.627487,1292.788922,9.542899124,139.2273677,6.215583585,88.89834081,3.781571638,-50.028096,NA,izu,2.882903099,-125.0746536,42.21412277,1.740597248,58.12046051,123.0453568,,
NCBI,SAMN10130915,SAMN10130915,SAMN10130915,NA,SRA,38,34.32,139.22,Jinata Pool 3,59247,Illumina HiSeq 3000,sediment,1.676847596,Asia,Japan,Japan,Jinata Onsen,JP3,spring,hot_spring,hot_spring,plate margin,convergent,oceanic-continental subduction,NA,oxidized,intertidal,intertidal_saltwater,NA,non-alkaline felsic volcanics,igneous,felsic,222702,Niijima Island,34.35,139.25,4.1846555,"Albite,Cummingtonite,Quartz",0,46,NA,6.7,NA,NA,NA,1.79,0.76,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EarthChem,UJ-10B,whole_rock,"IGNEOUS, VOLCANIC, MAFIC, BASALT",UJ-10B,34.45,139.3,98.71549775,50792,742,15482,10.60501411,NA,9.542497749,154,9912,9966,1682,315,NA,128,NA,NA,NA,102.2393093,239.320509,NA,109.5252438,427,14.95,NA,3183,1772,0.98,15.17475485,3037,NA,652,6128,8.85,274,1591,10.02,2.27,NA,5.12,NA,2684,NA,481.8099727,0.1074,491,684,NA,25,184,NA,16.8,1813,54.9,71.0227778,0.305875,14405,1.08777778,1415,2.393793324,0.04922222,0.65127778,1.79277778,3.77888889,4.32888889,0.24788889,89.67881697,NA,21.46505401,1026.940935,0,46.41985634,1,NA,70.11450683,928.763525,1385.627487,1292.788922,9.542899124,139.2273677,6.215583585,88.89834081,3.781571638,-50.028096,NA,izu,2.882903099,-125.0746536,42.21412277,1.740597248,58.12046051,123.0453568,,
NCBI,SAMN10863906,SAMN10863906,SAMN10863906,NA,SRA,13,44.58,-110.79,YNP-CB-006-1,162414943,Illumina NovaSeq 6000,biofilm,0.7184624951,North_America,USA,YNP,Gibbon Canyon,NA,spring,hot_spring,hot_spring,intraplate,hotspot,continental hotspot,NA,reduced,aerial,aerial,958230,felsic,igneous,granite,171301,Yellowstone National Park,44.5622222,-110.83806,5.38950452,"Aegirine,Analcime,Calcite,Fluorite,Montmorillonite,Pectolite,Pyrite,Quartz",2288,73.1,545,2.91,NA,NA,NA,NA,NA,NA,NA,NA,12.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EarthChem,BM7-3,whole_rock,"IGNEOUS, VOLCANIC, FELSIC, RHYOLITE",BM7-3,44.5225,-110.8268,96.7985,73.57,263,12.07,NA,NA,1.59,41,0.17,0.72,3.07,5.18,0.0925,32,NA,NA,NA,NA,NA,NA,800,NA,146,NA,10.4,5.97,1.16,NA,9.88,NA,NA,73.4,NA,0.83,45.4,56.6,30.6,15.7,187,NA,11.1,NA,49.2,NA,1.72,24.7,NA,NA,5.9,NA,60.1,5.81,292,71.0227778,0.305875,14405,1.08777778,1415,2.393793324,0.04922222,0.65127778,1.79277778,3.77888889,4.32888889,0.24788889,1899.809292,NA,42.11318522,NA,12.7359,940.1534241,NA,NA,1156.055342,795.8244502,1280.982495,66.59179539,19.21212118,20.4142594,15.0891632,97.20838154,1.812453981,2289.19356,NA,NA,NA,NA,NA,NA,NA,NA,,
NCBI,SAMN10864101,SAMN10864101,SAMN10864101,NA,SRA,18,44.53,-110.8,20050624_m2,180435379,Illumina HiSeq 2000,biofilm,0.7519574407,North_America,USA,YNP,Lower Geyser Basin,Octopus Spring,spring,hot_spring,hot_spring,intraplate,hotspot,continental hotspot,NA,reduced,aerial,aerial,958230,felsic,igneous,granite,248602,Upper Geyser Basin,44.4641667,-110.82917,4.15748861,"Gyrolite,Truscottite",2238,90.5,668,8.04,-0.0785,NA,NA,14.7,0.1167,NA,NA,0,7.7,22.7485,246.1986,17.5914,0.0236,0.7904,63,NA,0.04179,NA,276.03,15.4185,11,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001,1,5,NA,3,NA,NA,NA,2,NA,243,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3.2514,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,EarthChem,BM7-3,whole_rock,"IGNEOUS, VOLCANIC, FELSIC, RHYOLITE",BM7-3,44.5225,-110.8268,96.7985,73.57,263,12.07,NA,NA,1.59,41,0.17,0.72,3.07,5.18,0.0925,32,NA,NA,NA,NA,NA,NA,800,NA,146,NA,10.4,5.97,1.16,NA,9.88,NA,NA,73.4,NA,0.83,45.4,56.6,30.6,15.7,187,NA,11.1,NA,49.2,NA,1.72,24.7,NA,NA,5.9,NA,60.1,5.81,292,71.0227778,0.305875,14405,1.08777778,1415,2.393793324,0.04922222,0.65127778,1.79277778,3.77888889,4.32888889,0.24788889,1894.236098,NA,42.14955257,NA,-0.699905,941.7280428,NA,NA,1155.821418,791.4766082,1280.017928,61.01711115,14.99010876,17.83450809,20.26851004,96.91832214,1.811548018,2277315,NA,NA,NA,NA,NA,NA,NA,NA,,
NCBI,SAMN10864102,SAMN10864102,SAMN10864102,NA,SRA,17,44.54,-110.8,20040719_149,181259904,Illumina NovaSeq 6000,biofilm,0.7519574067,North_America,USA,YNP,Lower Geyser Basin,Mushroom Spring,spring,hot_spring,hot_spring,intraplate,hotspot,continental hotspot,NA,reduced,aerial,aerial,958230,felsic,igneous,granite,171301,Yellowstone National Park,44.5622222,-110.83806,4.32175967,"Aegirine,Analcime,Calcite,Fluorite,Montmorillonite,Pectolite,Pyrite,Quartz",2278,69,653,7.96,0.1265,NA,NA,2.1,0.1167,0.0008,NA,1,7.7,0,259.5,19.03,3,0.7946,NA,0.0151,0.07919,NA,278,19523,0.06,627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001,NA,NA,NA,5,NA,2,NA,3,NA,138,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1.9448,0.0012,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,EarthChem,BM7-3,whole_rock,"IGNEOUS, VOLCANIC, FELSIC, RHYOLITE",BM7-3,44.5225,-110.8268,96.7985,73.57,263,12.07,NA,NA,1.59,41,0.17,0.72,3.07,5.18,0.0925,32,NA,NA,NA,NA,NA,NA,800,NA,146,NA,10.4,5.97,1.16,NA,9.88,NA,NA,73.4,NA,0.83,45.4,56.6,30.6,15.7,187,NA,11.1,NA,49.2,NA,1.72,24.7,NA,NA,5.9,NA,60.1,5.81,292,71.0227778,0.305875,14405,1.08777778,1415,2.393793324,0.04922222,0.65127778,1.79277778,3.77888889,4.32888889,0.24788889,1895.347032,NA,42.14700407,NA,0.365525,941.266168,NA,NA,1155.70803,792.2279146,1280.050183,62.09022388,15.8324388,18.2136252,19.24702595,96.95651593,1.811741955,2251.92,NA,NA,NA,NA,NA,NA,NA,NA,,
NCBI,SAMN10864405,SAMN10864405,SAMN10864405,NA,SRA,18,44.53,-110.8,20050623_t1,197349969,Illumina HiSeq 2000,biofilm,0.05008249329,North_America,USA,YNP,Lower Geyser Basin,Octopus Spring,spring,hot_spring,hot_spring,intraplate,hotspot,continental hotspot,NA,reduced,aerial,aerial,958230,felsic,igneous,granite,248602,Upper Geyser Basin,44.4641667,-110.82917,4.15748861,"Gyrolite,Truscottite",2238,90.5,668,8.04,-0.0785,NA,NA,14.7,0.1167,NA,NA,0,7.7,22.7485,246.1986,17.5914,0.0236,0.7904,63,NA,0.04179,NA,276.03,15.4185,11,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001,1,5,NA,3,NA,NA,NA,2,NA,243,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3.2514,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,EarthChem,BM7-3,whole_rock,"IGNEOUS, VOLCANIC, FELSIC, RHYOLITE",BM7-3,44.5225,-110.8268,96.7985,73.57,263,12.07,NA,NA,1.59,41,0.17,0.72,3.07,5.18,0.0925,32,NA,NA,NA,NA,NA,NA,800,NA,146,NA,10.4,5.97,1.16,NA,9.88,NA,NA,73.4,NA,0.83,45.4,56.6,30.6,15.7,187,NA,11.1,NA,49.2,NA,1.72,24.7,NA,NA,5.9,NA,60.1,5.81,292,71.0227778,0.305875,14405,1.08777778,1415,2.393793324,0.04922222,0.65127778,1.79277778,3.77888889,4.32888889,0.24788889,1894.236098,NA,42.14955257,NA,-0.699905,941.7280428,NA,NA,1155.821418,791.4766082,1280.017928,61.01711115,14.99010876,17.83450809,20.26851004,96.91832214,1.811548018,2277315,NA,NA,NA,NA,NA,NA,NA,NA,,
